Unique ID	Card Unique ID	Card Name	Card Pitch	Card ID	Set Printing Unique ID	Set ID	Edition	Rarity	Foiling	Art Variations	Artists	Expansion Slot	Flavor Text	Image URL	Image Rotation Degrees	TCGPlayer ID	Image Hash Art	Image Hash Full																																				
JGrKG6J8QGjPrPFdJzLjG	7RzTp9JnTprz6fjnhRJLM	Sink Below	2	WTR216	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR216-RF.webp		225310	5009478821809626168	4922071216367404863																																				
NggJjPNFh8dbFdmKRkcGf	7RzTp9JnTprz6fjnhRJLM	Sink Below	2	WTR216	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR216.webp		225310	5009478821809626168	4922071216367404863																																				
mrKKtR6pFGBfBtR7b8QzQ	7RzTp9JnTprz6fjnhRJLM	Sink Below	2	WTR216	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR216-RF.webp		225310	5009478821809626168	4922071216367404863																																				
bpP9LgpTrbf98RjHFggFC	bHRdHqLRCthfzcrffPNQH	Sink Below	3	WTR217	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR217.webp		225311	5009478821809626168	4922071216367404863																																				
fBPzcr7hFtnQWkjtCkqHC	bHRdHqLRCthfzcrffPNQH	Sink Below	3	WTR217	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR217-RF.webp		225311	5009478821809626168	4922071216367404863																																				
HnLDWnW9LPz8qhMKgPLPD	bHRdHqLRCthfzcrffPNQH	Sink Below	3	WTR217	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR217.webp		225311	5009478821809626168	4922071216367404863																																				
t66DwHDzf9jRtNthFHgjm	bHRdHqLRCthfzcrffPNQH	Sink Below	3	WTR217	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Vlad Varlamov		Those blessed with Aether have an incredible gift - the power to shape the fabric of reality.	https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR217-RF.webp		225311	5009478821809626168	4922071216367404863																																				
BwMcgR6KWhjDT6hBdnf6P	8gDnjCfGbwdzrRztkMJJG	Nimblism	1	WTR218	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR218.webp		225313	7866958527037830018	4913215860846518982																																				
MzfDdGQNMkNQzJgMfjGHR	8gDnjCfGbwdzrRztkMJJG	Nimblism	1	WTR218	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR218-RF.webp		225313	7866958527037830018	4913215860846518982																																				
dQcmQMDLcT86tNCwNNNLH	8gDnjCfGbwdzrRztkMJJG	Nimblism	1	WTR218	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR218.webp		225313	7866958527037830018	4913215860846518982																																				
kTFFTwmFMqzwdGrQk9dQp	8gDnjCfGbwdzrRztkMJJG	Nimblism	1	WTR218	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR218-RF.webp		225313	7866958527037830018	4913215860846518982																																				
dQQzMmftKbC6rbT7nRJfz	M6j9KrDRqMMHwGqw9QLKz	Nimblism	2	WTR219	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR219.webp		225314	7866958527037830018	4913215860846518982																																				
bw7dLktzf9m9gKnznGdJC	M6j9KrDRqMMHwGqw9QLKz	Nimblism	2	WTR219	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR219-RF.webp		225314	7866958527037830018	4913215860846518982																																				
kLpkRwrmWHtgkFFwbnt7d	M6j9KrDRqMMHwGqw9QLKz	Nimblism	2	WTR219	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR219.webp		225314	7866958527037830018	4913215860846518982																																				
DBfWRDHwgLdLGkkKmqgT9	M6j9KrDRqMMHwGqw9QLKz	Nimblism	2	WTR219	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR219-RF.webp		225314	7866958527037830018	4913215860846518982																																				
cHzGhQRNbRnJHt6hQJnmN	cQD9DmppBQNGqb9CdqCRc	Nimblism	3	WTR220	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR220.webp		225304	7866958527037830018	4913215860846518982																																				
DrtDMR7q687KcQfhFwCHq	cQD9DmppBQNGqb9CdqCRc	Nimblism	3	WTR220	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR220-RF.webp		225304	7866958527037830018	4913215860846518982																																				
CFLgpQcGkqKnhhcGK8fQP	cQD9DmppBQNGqb9CdqCRc	Nimblism	3	WTR220	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR220.webp		225304	7866958527037830018	4913215860846518982																																				
7KFGhcfqKCHThRpWzJkFL	cQD9DmppBQNGqb9CdqCRc	Nimblism	3	WTR220	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR220-RF.webp		225304	7866958527037830018	4913215860846518982																																				
BLCdp767CfbPgfzpdQLpM	kgTjdTtWrFMCqpHh9mn8C	Sloggism	1	WTR221	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR221.webp		225306	1365271188464645485	1169461205418719870																																				
hBBQNBG6j8pMFFJwHRWBz	kgTjdTtWrFMCqpHh9mn8C	Sloggism	1	WTR221	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR221-RF.webp		225306	1365271188464645485	1169461205418719870																																				
hQGwWGMktc9wCNzCd6CfJ	kgTjdTtWrFMCqpHh9mn8C	Sloggism	1	WTR221	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR221.webp		225306	1653501564616422508	1187475603928201850																																				
KdJHgQhFprPRfbKM8m76h	kgTjdTtWrFMCqpHh9mn8C	Sloggism	1	WTR221	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR221-RF.webp		225306	1653501564616422508	1187475603928201850																																				
j7GN88DGNDBczBpWfJHB7	b9jb87Hf88HzTMTFBRtwB	Sloggism	2	WTR222	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR222.webp		225308	1365271188464710765	1187475603928193662																																				
KJqRjPfP76MDBDMQtmgmN	b9jb87Hf88HzTMTFBRtwB	Sloggism	2	WTR222	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR222-RF.webp		225308	1365271188464710765	1187475603928193662																																				
kLr7PqtQGnLbW9qjddhtC	b9jb87Hf88HzTMTFBRtwB	Sloggism	2	WTR222	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR222.webp		225308	1653501564616422508	1187475603928201850																																				
L7Pc6qQhCNkjp7T9rgkfg	b9jb87Hf88HzTMTFBRtwB	Sloggism	2	WTR222	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR222-RF.webp		225308	1653501564616422508	1187475603928201850																																				
qqcRTGqc78NKkMKdMnMkJ	PhTkFwKHqwmWW8NjCbKHG	Sloggism	3	WTR223	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR223.webp		225312	1365271188464710765	1169461205418719870																																				
Hmzq9n9LwgRctrjgWTKnb	PhTkFwKHqwmWW8NjCbKHG	Sloggism	3	WTR223	C9dGnhCMDWQdD7rC7QbHj	WTR	A	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR223-RF.webp		225312	1365271188464710765	1169461205418719870																																				
PHWhNndBfK7DMJfhDrnWz	PhTkFwKHqwmWW8NjCbKHG	Sloggism	3	WTR223	6CntKbGMhcBqqnHmgGM99	WTR	U	C	S		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR223.webp		225312	1653501564616422508	1187475603928201850																																				
7tMM8L7nBnWNcPGc8QmnG	PhTkFwKHqwmWW8NjCbKHG	Sloggism	3	WTR223	6CntKbGMhcBqqnHmgGM99	WTR	U	C	R		Fedor Barkhatov			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR223-RF.webp		225312	1653501564616422508	1187475603928201850																																				
JK8M6QpNgFkTKK7bg6ngn	Dbhn6rRcrbdRnKbqdPdwh	Cracked Bauble	2	WTR224	C9dGnhCMDWQdD7rC7QbHj	WTR	A	T	S		Sam Yang			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR224.webp		225302	7623404706329758090	373534367566883034																																				
cgFgMHH6WQQcg8w9frcDk	Dbhn6rRcrbdRnKbqdPdwh	Cracked Bauble	2	WTR224	6CntKbGMhcBqqnHmgGM99	WTR	U	T	S		Sam Yang			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR224.webp		225302	7623404706329758090	373534367566883034																																				
7qfDzkQ9FDKLgHrFJ7w8W	cDpMQnr8LwPFGMdgffNb8	Quicken		WTR225	C9dGnhCMDWQdD7rC7QbHj	WTR	A	T	S		King Fung Ng			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR225.webp		225302	3477516873228895926	1255181120595904470																																				
KpQJHwTHfzRMJr7bcfjR9	cDpMQnr8LwPFGMdgffNb8	Quicken		WTR225	6CntKbGMhcBqqnHmgGM99	WTR	U	T	S		King Fung Ng			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/U-WTR225.webp		225302	3477516873228895926	1259684720223274902																																				
PDPtJhbmdfJthRRGFPT6M	KGqRPDfRrnPqdj7Cm76fr	Dorinthea		XXX001	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Lius Lasahido			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX001.webp		238421	5160028911608899766	4908801347989955855																																				
twccT8trdnHbRgqzh8rHT	tzTbzLkLhDzmW9QMJr9KF	Bravo		XXX002	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX002.webp		238421	5105849371754072674	4956934393821619983																																				
RNNC9BF7FbpBmpGgM7LhW	wNRqrHCn6rrKLhrDkqPwp	Rhinar		XXX003	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Wisnu Tan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX003.webp		238443	1217030512575276952	1255316292959560818																																				
pNzNtgjRWmkGMqJNWJqtz	QnGJNBGBFw98q9n9NCdRW	Katsu		XXX004	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX004.webp		238443	2747097531632408603	1458636110162520351																																				
NF9bPQFtP6KRGTcT7cMNp	QT8JfjzmzqRR9MWgtgPLR	Romping Club		XXX005	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Wisnu Tan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX005.webp		238445	3482327212764063835	1530029546764855707																																				
dPLHmmWbrhWJBRMw8pMdk	BFWbnQjgKgRBjw88jK8KH	Anothos		XXX006	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX006.webp		238445	5470067828173255824	4993140215500729167																																				
QjHtHjktjfWHcGCjtjCgB	NDjHqNJrckK6pjK7LwfMW	Dawnblade		XXX007	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Adolfo Navarro			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX007.webp		238451	401557831186994873	1522059308309768782																																				
FFD6Dm9wfrfQHzBRNCNbz	gTNzqJLcQhkLkhBwKrpBQ	Harmonized Kodachi		XXX008	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Leo Avero			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX008.webp		238449	5815905066561121689	4709135344963237406																																				
WkJGCr7Qn9QBrkb8qRkqF	cDpMQnr8LwPFGMdgffNb8	Quicken		XXX009	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		King Fung Ng			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX009.webp		238449	3477516873228895926	1255181120595904470																																				
PjFp96NmJ7BR6TwPQHnKg	cjDzkKdjNrGqL9tnDc7zd	Briar, Warden of Thorns		XXX011	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Othon Nikolaidis			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX011.webp		493521	8321673588884702003	5799094345588492762																																				
FbdrqRkHpWtHtcDr7cFfb	7TjkgnbJ8tghfrkMRnTfW	Briar		XXX012	jFWLRtB7MjFFLbNFRCLcT	XXX	N	P	S		Othon Nikolaidis			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/XXX012.webp		493521	646881597170805558	1543258669880398493																																				
9kwWTNFqHFp9BhBjJCrWC	7FHM67fkfjCjzwWzKfFKH	Zen		ZEN001	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	R	R		Lius Lasahido			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN001-RF.webp			7463981788786345932	4724868514590767951																																				
LRcPkR9HfMF9zNHfGWzBq	M7nPGBJMNj6tbtDgzMNqc	Tiger Taming Khakkara		ZEN002	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Joseph Qiu			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN002.webp		550292	334109070030313876	299344172753435538																																				
pPwhr99JGL6fkHwhMTrzF	W9G8Kpb9cNTqNqpm8nJdz	Mask of Wizened Whiskers		ZEN003	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Daniel Jiménez			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN003.webp		550293	5480654204759510776	4642823712641654686																																				
Rhj68KfJRfw9hgBqPpQGn	6F7r7J6hRpwwH8hrtjdTp	Heirloom of Tiger Hide		ZEN004	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	R	S		Septimius Ferdian			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN004.webp		550294	1626123591762726199	1169393861408938419																																				
fPKKBjk7NLNtWzkWrK87k	zmtr9qmT89RLcGDGLRgLM	Waves of Aqua Marine		ZEN005	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Wisnu Tan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN005.webp		550295	5057356500655680963	4930941938754203086																																				
nQN8fdhJjQF6TkM6hmM7P	DhKMQzczm7mmf9HnhWhdL	Stride of Reprisal		ZEN006	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Alief Rusdiatama			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN006.webp		550297	7053040341176694209	4711773035019444164																																				
H9CLhNTDwwPqPNkprD8Fn	87m6C8jLpLWWnJP9BHkbK	Biting Breeze	1	ZEN007	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S	EA	Eilene Cherie			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN007.webp		550299	1271993986176318339	1161865767203979068																																				
TPMJGJWNNnLDGJCcNmnCH	6h97MQcbc89bqd99BGRht	Companion of the Claw	1	ZEN008	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN008.webp		550300	1842608293695504015	1520583647759185542																																				
QkJwCj9brcRJbGwQD9LMt	HNQqczGWgqmCzqGqnWkwk	Flex Claws	1	ZEN009	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Isuardi Therianto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN009.webp			1492151053797345069	1458809768725531036																																				
nk9pCPNCNMfhmzNfrNn6q	8DknMpTdzFbMdjpRhkWLm	Harmony of the Hunt	1	ZEN010	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Kevin Sidharta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN010.webp		550301	1406686793443072607	1233921308515984344																																				
rrkTgJrQJPQ78c7gjcHrP	jDjbmKWW9RHJwwncKDDfK	Pouncing Qi	1	ZEN011	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Rio Sabda			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN011.webp			5094729435713334412	4642710497521918874																																				
FHkNJFFzgHjRRgffLj8fp	twGn8N6Pm6ctFgKnjCpL7	Qi Unleashed	1	ZEN012	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	R	S		Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN012.webp			5824618538033507400	5799184505923464396																																				
Gm6N7cWkzBhF8BRg68qBK	qTJLpcMt6WFTDHRgD87tw	Untamed	1	ZEN013	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Tomasz Jedruszek			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN013.webp		550302	5157404764111348109	4920907812872401905																																				
8gHHQqt8DpjH8D76w8GFq	LLqCLBMtLJ86PW6CHQFRJ	Water the Seeds	1	ZEN014	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Rio Sabda			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN014.webp		550303	350884894474846561	1530883851212122412																																				
h9CQQLQgFzz7dqHKkdB7T	9LHQHHBhKFcRGcNT779m8	Tiger Form Incantation	1	ZEN015	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Wisnu Tan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN015.webp		550304	2647162144215079136	1447444151390988959																																				
P8B8FjHptPJPJThpcgc9n	KRLHmjMcJTWNdrHrHqbkt	Wind Chakra	1	ZEN016	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	R	S		Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN016.webp		550310	4813984762374156939	4704802079708769916																																				
BzQD96R9h7GNmNP7QNbLN	RWtpgDMGHmDwhwrrKCDr9	Biting Breeze	2	ZEN017	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S	EA	Eilene Cherie			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN017.webp		550311	1271993986176318339	1159613967388196797																																				
hhTpFRwLpmDDpdWRwwLKL	PmCBczjbM8CQHRBjmcq9D	Tiger Form Incantation	2	ZEN018	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Wisnu Tan			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN018.webp		550312	2647162144215079136	1447444151390988959																																				
Tr7LgP6QN6KDhCBNhDf7Q	p6nMGj9fLB8p9HFDhrJRP	Aspect of Tiger: Mind	3	ZEN019	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	R	S		Tomasz Jedruszek			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN019.webp		550313	5100388619685629645	4922040291796729754																																				
96tfdBgDCFhcrmJTdQFpH	GKqLgtJWc9bCkMBHtBTLF	Biting Breeze	3	ZEN020	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S	EA	Eilene Cherie			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN020.webp		550314	1271993986176318339	1161865767201881917																																				
jjJMLLBTq8wRMdkwrkqcH	phtD8RM6rJ6FWPFwFwkzg	Flex Claws	3	ZEN021	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Isuardi Therianto			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN021.webp			1492151053797345069	1458880137469708692																																				
7dnFnrPQfbHjwCNhPznNL	96qhpHbkmGTNFKQNjFrwq	Harmony of the Hunt	3	ZEN022	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Kevin Sidharta			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN022.webp		550315	1406686793443072607	1233921308515984344																																				
KTrWRC9rQbktRPHrdNfnm	qmQ6tmqFznzMnf9dcDRcF	Pouncing Qi	3	ZEN023	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Rio Sabda			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN023.webp			5094729435713334412	4642710497521918874																																				
G8K7QFcbrkntnkMCKqTzM	BfJLtP7NqCGQM8m6LGHdq	Untamed	3	ZEN024	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Tomasz Jedruszek			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN024.webp		550316	5157404764111348109	4920907812872401905																																				
hMb6wNRwGtBTJmWTfq8gR	jpWjmrzckFnCzG8tFMppt	Preserve Tradition	3	ZEN025	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Murilo Amgarten			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN025.webp			3673332500106328330	1259722345087903364																																				
7pH7PFtwNd7JhjqF79F7c	FRTnBzBCRC7TbNhdKLWqW	Inner Chi	3	ZEN025	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN025_BACK.webp			5404722471373768396	4697034046957493193																																				
c6PfqkTQbnKrhH6nF6wPJ	PtqHmkzqPMf9KBfk88QrR	Rising Sun, Setting Moon	3	ZEN026	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Daken			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN026.webp			4275293721096487608	1187339261135367951																																				
g8TdN8CHmmjGfLpfmqgWH	FRTnBzBCRC7TbNhdKLWqW	Inner Chi	3	ZEN026	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN026_BACK.webp			5404722471373768396	4697034046957493193																																				
DLDtqFr8t8nJbJG9nLCMN	pjpcnH9bKnGR6KFCFGz6Q	Stir the Pot	3	ZEN027	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		寿多浩 (Hiro Suda)			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN027.webp		550486	9108336257191272760	5799034144689301356																																				
tDGTqhKJ98rzrKHKjPQmg	FRTnBzBCRC7TbNhdKLWqW	Inner Chi	3	ZEN027	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN027_BACK.webp		550486	5404722471373771468	4697034046957493193																																				
DTWDzqFTnWkHRQ9G7RL69	DgHLhRDccpLbjGT9nN8Jm	The Grain that Tips the Scale	3	ZEN028	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		romiy			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN028.webp		550490	7894069379074345331	4642682979582492473																																				
ncWJHhpBQ8FB7tWzDr9cK	FRTnBzBCRC7TbNhdKLWqW	Inner Chi	3	ZEN028	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	C	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN028_BACK.webp		550490	5404722471373768396	4697034046957493193																																				
CH8zqtkbLp8p8Fm8bNhww	fw9LtHDQTMHgTrdcK9gP6	Crouching Tiger		ZEN029	9zcKjnfLGBJRGCCgGtJ8d	ZEN	N	T	S		Carlos Cruchaga			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ZEN029.webp			2510459137674953672	4990686407015870130																																				
QwcfdTDQfjcW7ffLtRkTB	N8LcRHMmCMTbwRNRm9P7q	Cut to the Chase	1	TNP031	9qTTzdG9cWdHPjN86TWJ7	TNP	N	P	C	FA	Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/TNP031-MV.webp			6685905582906937715	5244851950253557707																																				
KCf9bnnmF8fNNMCfrRdMN	fbcKWGrbfkm7tKJkrtgjK	Cut to the Chase	2	TNP032	9qTTzdG9cWdHPjN86TWJ7	TNP	N	P	C	FA	Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/TNP032-MV.webp			6685905582906937715	5244851950228391883																																				
6bCF89nQWjtdmrqKN9HTB	MMpKrnJcBQRmBP9thgWG6	Cut to the Chase	3	TNP033	9qTTzdG9cWdHPjN86TWJ7	TNP	N	P	C	FA	Narendra B Adi			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/TNP033-MV.webp			6685905582906937715	5244851950253557707																																				
FCkNdKPT7nrKkNHptk9dF	WCgctGz6KWwfp9Dhd7H7c	Barraging Beatdown	1	TNP034	9qTTzdG9cWdHPjN86TWJ7	TNP	N	P	C	FA	Olga Khariton			https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/TNP034-MV.webp			1871914981055241244	6771549214403429616																																				
